"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US18035","Delaware County, Indiana","115020","null","*****","*****","112574","null","352","null","2446","null","352","null",
"0500000US18037","Dubois County, Indiana","42543","null","*****","*****","40669","null","290","null","1874","null","290","null",
"0500000US18039","Elkhart County, Indiana","204558","null","*****","*****","188542","null","972","null","16016","null","972","null",
"0500000US18041","Fayette County, Indiana","23194","null","*****","*****","23035","null","58","null","159","null","58","null",
"0500000US18043","Floyd County, Indiana","77320","null","*****","*****","75384","null","398","null","1936","null","398","null",
"0500000US18045","Fountain County, Indiana","16430","null","*****","*****","16198","null","111","null","232","null","111","null",
"0500000US18047","Franklin County, Indiana","22774","null","*****","*****","22493","null","152","null","281","null","152","null",
"0500000US18049","Fulton County, Indiana","20096","null","*****","*****","19485","null","109","null","611","null","109","null",
"0500000US18051","Gibson County, Indiana","33656","null","*****","*****","33061","null","233","null","595","null","233","null",
"0500000US18053","Grant County, Indiana","66452","null","*****","*****","65388","null","206","null","1064","null","206","null",
"0500000US18055","Greene County, Indiana","32159","null","*****","*****","31913","null","85","null","246","null","85","null",
"0500000US18057","Hamilton County, Indiana","323117","null","*****","*****","297019","null","1325","null","26098","null","1325","null",
"0500000US18059","Hancock County, Indiana","75164","null","*****","*****","73646","null","336","null","1518","null","336","null",
"0500000US18061","Harrison County, Indiana","39940","null","*****","*****","39421","null","180","null","519","null","180","null",
"0500000US18063","Hendricks County, Indiana","163799","null","*****","*****","155688","null","825","null","8111","null","825","null",
"0500000US18065","Henry County, Indiana","48255","null","*****","*****","47838","null","98","null","417","null","98","null",
"0500000US18067","Howard County, Indiana","82331","null","*****","*****","80846","null","261","null","1485","null","261","null",
"0500000US18069","Huntington County, Indiana","36359","null","*****","*****","35802","null","114","null","557","null","114","null",
"0500000US18071","Jackson County, Indiana","44025","null","*****","*****","41949","null","247","null","2076","null","247","null",
"0500000US18073","Jasper County, Indiana","33447","null","*****","*****","32511","null","201","null","936","null","201","null",
"0500000US18075","Jay County, Indiana","20840","null","*****","*****","20540","null","114","null","300","null","114","null",
"0500000US18077","Jefferson County, Indiana","32201","null","*****","*****","31793","null","95","null","408","null","95","null",
"0500000US18079","Jennings County, Indiana","27710","null","*****","*****","27355","null","103","null","355","null","103","null",
"0500000US18081","Johnson County, Indiana","153716","null","*****","*****","146713","null","664","null","7003","null","664","null",
"0500000US18083","Knox County, Indiana","37065","null","*****","*****","36584","null","119","null","481","null","119","null",
"0500000US18085","Kosciusko County, Indiana","79035","null","*****","*****","75181","null","433","null","3854","null","433","null",
"0500000US18087","LaGrange County, Indiana","39193","null","*****","*****","38536","null","152","null","657","null","152","null",
"0500000US18089","Lake County, Indiana","485707","null","*****","*****","452793","null","1443","null","32914","null","1443","null",
"0500000US18091","LaPorte County, Indiana","110154","null","*****","*****","106495","null","463","null","3659","null","463","null",
"0500000US18093","Lawrence County, Indiana","45548","null","*****","*****","44889","null","172","null","659","null","172","null",
"0500000US18095","Madison County, Indiana","129455","null","*****","*****","127122","null","339","null","2333","null","339","null",
"0500000US18097","Marion County, Indiana","951869","null","*****","*****","861065","null","2679","null","90804","null","2679","null",
"0500000US18099","Marshall County, Indiana","46461","null","*****","*****","44181","null","294","null","2280","null","294","null",
"0500000US18101","Martin County, Indiana","10212","null","*****","*****","10192","null","42","null","20","null","42","null",
"0500000US18103","Miami County, Indiana","35815","null","*****","*****","35340","null","115","null","475","null","115","null",
"0500000US18105","Monroe County, Indiana","146461","null","*****","*****","134480","null","664","null","11981","null","664","null",
"0500000US18107","Montgomery County, Indiana","38287","null","*****","*****","37115","null","235","null","1172","null","235","null",
"0500000US18109","Morgan County, Indiana","69922","null","*****","*****","68920","null","187","null","1002","null","187","null",
"0500000US18111","Newton County, Indiana","13992","null","*****","*****","13613","null","117","null","379","null","117","null",
"0500000US18113","Noble County, Indiana","47506","null","*****","*****","45199","null","301","null","2307","null","301","null",
"0500000US18115","Ohio County, Indiana","5874","null","*****","*****","5817","null","45","null","57","null","45","null",
"0500000US18117","Orange County, Indiana","19545","null","*****","*****","19188","null","88","null","357","null","88","null",
"0500000US18119","Owen County, Indiana","20835","null","*****","*****","20596","null","94","null","239","null","94","null",
"0500000US18121","Parke County, Indiana","16946","null","*****","*****","16722","null","97","null","224","null","97","null",
"0500000US18123","Perry County, Indiana","19102","null","*****","*****","18908","null","88","null","194","null","88","null",
"0500000US18125","Pike County, Indiana","12378","null","*****","*****","12197","null","120","null","181","null","120","null",
"0500000US18127","Porter County, Indiana","168636","null","*****","*****","162563","null","564","null","6073","null","564","null",
"0500000US18129","Posey County, Indiana","25560","null","*****","*****","25380","null","89","null","180","null","89","null",
"0500000US18131","Pulaski County, Indiana","12559","null","*****","*****","12370","null","105","null","189","null","105","null",
"0500000US18133","Putnam County, Indiana","37384","null","*****","*****","36316","null","241","null","1068","null","241","null",
"0500000US18135","Randolph County, Indiana","24926","null","*****","*****","24482","null","144","null","444","null","144","null",
"0500000US18137","Ripley County, Indiana","28391","null","*****","*****","27942","null","144","null","449","null","144","null",
"0500000US18139","Rush County, Indiana","16641","null","*****","*****","16521","null","73","null","120","null","73","null",
"0500000US18141","St. Joseph County, Indiana","270216","null","*****","*****","252720","null","1020","null","17496","null","1020","null",
"0500000US18143","Scott County, Indiana","23759","null","*****","*****","23481","null","191","null","278","null","191","null",
"0500000US18145","Shelby County, Indiana","44438","null","*****","*****","43319","null","245","null","1119","null","245","null",
"0500000US18147","Spencer County, Indiana","20447","null","*****","*****","20120","null","76","null","327","null","76","null",
"0500000US18149","Starke County, Indiana","22952","null","*****","*****","22502","null","149","null","450","null","149","null",
"0500000US18151","Steuben County, Indiana","34453","null","*****","*****","33885","null","169","null","568","null","169","null",
"0500000US18153","Sullivan County, Indiana","20730","null","*****","*****","20527","null","111","null","203","null","111","null",
"0500000US18155","Switzerland County, Indiana","10685","null","*****","*****","10483","null","114","null","202","null","114","null",
"0500000US18157","Tippecanoe County, Indiana","191553","null","*****","*****","168540","null","1060","null","23013","null","1060","null",
"0500000US18159","Tipton County, Indiana","15162","null","*****","*****","14970","null","66","null","192","null","66","null",
"0500000US18161","Union County, Indiana","7113","null","*****","*****","6971","null","49","null","142","null","49","null",
